TEMP,pH,Conc
31.14,6,10.92424
37.09,8,7.87599
47.22,2,2.91486
25.36,6.5,7.1496
46.73,6.5,12.03954
38.84,3,3.07632
33.84,5,10.38608
32.03,4.5,4.76962
40.01,3,3.19113
29.2,7,6.95752
29.65,5,9.72595
28.59,3,1.89839
39.96,4.5,5.19784
46.56,6.5,12.02288
24.39,5,7.71137
30.64,5,9.94768
43.73,7,9.96236
48.16,8,9.68952
25.95,4.5,4.58305
23.25,3,0.71825
34.68,6.5,9.70952
35.72,4.5,4.96888
37.8,6,13.6948
33.08,8,7.02988
21.49,2,0.22052
21.04,6.5,6.1344
30.01,8,6.38211
46.28,4.5,5.78404
23.62,5,7.41646
26.48,6.5,7.4128
31.47,6,11.06152
36.1,4.5,4.9894
44.5,7,10.064
23.84,4.5,4.54296
41.7,6,14.8684
26.95,8,5.37655
22.3,6.5,6.4305
42.32,8,8.83104
42.98,3,3.52674
41.35,5,11.32315
27.66,8,5.61014
29.31,6,10.24024
27.36,5,8.84888
38.18,5,10.98066
20.39,8,3.21831
24.47,6.5,6.94045
44.83,3,3.73579
30.22,8,6.42642
33.17,7,7.89637
32.35,6,11.4276
40.88,2,2.51544
49.08,6.5,12.26984
24.69,2,0.69412
41.8,3,3.3934
32.68,6,11.56488
22.11,2,0.31228
43.68,6,15.16936
37.71,6,13.65736
47.86,3,4.07818
44.5,8,9.1515
36.06,2,2.07388
37.21,6.5,10.50394
31.64,6,11.13224
26.42,7,6.23305
44.52,4.5,5.62036
47.3,5,11.7337
47.76,6.5,12.14048
26.34,8,5.17586
36.53,2,2.11994
27.39,8,5.52131
49.7,8,9.9159
20.97,7,4.81278
49.38,2,3.05094
40.44,3,3.23972
42.21,4.5,5.40553
27.89,7,6.61613
34.35,2,1.9063
27.94,8,5.70226
30.76,4.5,4.70104
29.25,7,6.97055
35.55,2,2.0239
26.54,5,8.53482
20.65,7,4.72939
48.31,5,11.80339
33.81,3,2.58338
39.15,4.5,5.1541
37.3,7,8.84792
45.2,8,9.2544
25.93,7,6.10536
26.11,6,9.26744
26.86,3,1.51606
29.64,5,9.72212
26.65,2,0.9842
28.17,6,9.89368
23.6,4.5,4.5384
39.39,4.5,5.16706
48.22,6.5,12.18556
25.84,6.5,7.2624
22.17,4.5,4.51123
41.36,6.5,11.51328
39.41,2,2.40218
24.26,6,8.70504
23.81,3,0.84201
35.56,6.5,9.98584
32.31,7,7.69822
49.29,6,16.02208
23.23,5,7.26709
33.37,6.5,9.29818
44.03,5,11.50807
24.27,6.5,6.89345
44.17,3,3.66121
28.89,2,1.31572
48.46,7,10.58672
29.93,6,10.42872
20.92,6,7.68968
32.42,5,10.19154
38.76,4.5,5.13304
46.45,2,2.86635
46.48,5,11.67712
22.48,5,6.97984
44.48,8,9.14856
47.7,6,15.7804
40.92,3,3.29396
20.13,7,4.59388
48.47,7,10.58804
26.24,3,1.37904
33.15,3,2.5187
25.92,7,6.10275
28.2,3,1.8122
37.06,2,2.17188
22.42,3,0.53482
43.35,2,2.67105
42.94,6.5,11.66812
40.17,3,3.20921
33.71,7,8.02078
39.79,4.5,5.18866
35.54,6,12.75464
22.36,7,5.17502
24.91,6,8.90264
37.4,6.5,10.5636
46.46,5,11.67574
43.88,6.5,11.76024
41.49,6.5,11.52602
21.93,7,5.06296
39.28,6,14.31048
20.67,6.5,6.04745
32.2,6,11.3652
42.43,3,3.46459
48.11,2,2.97093
42.6,6.5,11.6348
22.38,3,0.52598
39.24,6.5,11.14136
20.01,7,4.56261
37.82,4.5,5.08228
41.87,5,11.35903
24.91,7,5.83955
40.51,4.5,5.24743
34.08,3,2.60984
35.49,6.5,9.96386
38.34,8,8.13974
44.01,6,15.21952
25.76,3,1.27296
29.79,6.5,8.19065
25.2,6.5,7.112
30.85,6,10.8036
20.6,6,7.5924
47.29,2,2.91927
37.32,6.5,10.53848
33.06,6.5,9.20084
24.43,6,8.75672
49.76,8,9.92472
46.86,8,9.49842
49.83,8,9.93501
36.99,3,2.89502
22.87,6,8.28248
36.37,5,10.73269
35.53,4.5,4.95862
44.25,3,3.67025
42.45,5,11.39905
40.86,5,11.28934
36.03,6,12.95848
45.98,2,2.83674
37.25,5,10.85325
20.56,2,0.08288
36.69,5,10.77653
30.27,6.5,8.32478
24.82,2,0.71336
45.38,6,15.42776
47.08,2,2.90604
47.85,4.5,5.93005
49.44,6.5,12.30512
39.83,2,2.44334
28.97,2,1.32756
25.19,8,4.79751
31.73,5,10.09701
41.39,7,9.65348
36.33,2,2.10034
37.64,6,13.62824
38.91,6.5,11.03774
23.5,8,4.2415
46.25,3,3.89625
26.69,6,9.44376
32.2,6.5,8.9308
29.82,2,1.45336
27,3,1.547
44.32,6,15.26664
27.54,5,8.91782
28.46,3,1.86966
28.76,6,10.07304
28.4,6.5,7.864
47.49,3,4.03637
41.71,6,14.86992
44.26,6.5,11.79748
49.61,6.5,12.32178
46.3,3,3.9019
37.88,6,13.72808
41.21,8,8.66787
48.22,5,11.79718
20.25,5,6.12575
20.18,3,0.03978
39.15,6,14.2564
20.95,2,0.1406
34.65,5,10.49705
33.35,3,2.5383
20.4,7,4.66424
31.52,5,10.06824
27.55,2,1.1174
40.37,8,8.54439
22.48,6,8.16392
32.38,6,11.44008
42.58,5,11.40802
21.99,6,8.01496
22.61,8,3.94869
40.43,3,3.23859
23.09,7,5.36525
38.43,8,8.15873
43.42,5,11.46598
32.03,6.5,8.87742
42.7,8,8.8869
49.96,8,9.95412
32.36,4.5,4.78744
46.27,7,10.29764
46.77,5,11.69713
29.17,3,2.02657
28.68,8,5.94572
48.17,2,2.97471
32.63,8,6.93493
39.82,7,9.42853
46.47,2,2.86761
22.95,3,0.65195
47.15,4.5,5.86495
40.79,3,3.27927
29.23,2,1.36604
36.3,2,2.0974
48.57,7,10.60124
42.86,6,15.04472
33.31,7,7.92862
45.26,5,11.59294
45.34,6.5,11.90332
36.32,6.5,10.22448
28.51,2,1.25948
43.66,3,3.60358
32.9,7,7.83416
47.34,3,4.01942
36.8,5,10.7916
39.02,6.5,11.07228
27.5,3,1.6575
37.14,6,13.42024
35.96,2,2.06408
26.58,7,6.27475
29.59,3,2.11939
30.63,7,7.31115
43.42,3,3.57646
29.04,5,9.49232
46.52,8,9.44844
37.87,7,8.97925
49.68,2,3.06984
48.43,5,11.81167
22.64,6.5,6.5104
48.64,4.5,6.00352
40.9,8,8.6223
39.9,6,14.5684
31.67,6.5,8.76438
28.76,6.5,7.9486
45.4,5,11.6026
37.97,4.5,5.09038
43.91,3,3.63183
49.1,7,10.6712
49.88,6,16.11176
21.02,4.5,4.48938
49.86,2,3.08118
24.62,3,1.02102
49.5,3,4.2635
25.8,3,1.2818
39.42,2,2.40316
23.77,5,7.47391
20.71,7,4.74503
33.43,3,2.54614
26.79,8,5.32391
31.8,8,6.7598
33.7,3,2.5726
42.12,2,2.59356
28.23,5,9.18209
34.41,7,8.18206
43.54,5,11.47426
25.11,6.5,7.09085
31.74,2,1.65052
43.85,7,9.9782
47.52,7,10.46264
32.35,5,10.18195
37.43,6,13.54088
30.69,7,7.32498
20.37,7,4.65642
34.6,8,7.3506
38.99,4.5,5.14546
43.3,8,8.9751
23.45,5,7.35135
30.41,7,7.26046
39.95,8,8.47945
46.37,7,10.31084
26.43,2,0.95164
32.42,2,1.71716
24.64,6,8.82056
33.06,8,7.02566
21.61,5,6.64663
24.19,5,7.63477
30.91,5,9.98467
32.3,6,11.4068
24.23,6,8.69592
41.65,5,11.34385
26.8,6.5,7.488
28.6,6.5,7.911
22.85,3,0.62985
24.14,4.5,4.54866
33.93,8,7.20923
39.42,4.5,5.16868
43.77,4.5,5.55061
25.79,7,6.06887
32.09,6.5,8.89626
24.14,6,8.66856
27.13,7,6.41808
24.99,7,5.86039
35.18,3,2.71764
29.5,7,7.0357
36.17,2,2.08466
42.76,7,9.83432
26.07,2,0.89836
27.77,6,9.77208
45.2,3,3.7776
40.1,5,11.2369
30.01,4.5,4.66054
32.15,4.5,4.7761
48.21,2,2.97723
47.99,7,10.52468
39.54,7,9.36402
41.97,6.5,11.57306
45.07,6,15.38064
24.94,2,0.73112
42.06,6.5,11.58188
37.27,3,2.92246
33.06,5,10.27922
47.68,2,2.94384
29.9,8,6.3471
45.91,6,15.50832
46.85,5,11.70265
35.37,3,2.73626
23.24,4.5,4.53156
48.91,6,15.96432
43.52,8,9.00744
41.36,6,14.81672
43.16,7,9.88712
39.94,4.5,5.19676
26.24,6,9.30696
27.75,2,1.147
42.38,5,11.39422
34.44,6,12.29704
45.22,6,15.40344
20.02,4.5,4.47038
29.21,6,10.20984
48.15,2,2.97345
39.82,8,8.45202
21.57,4.5,4.49983
38.1,6,13.8196
27.24,2,1.07152
28.4,5,9.2472
32.71,2,1.74558
28.74,8,5.96546
39.97,3,3.18706
38.5,5,11.0245
44.14,8,9.09858
33.43,4.5,4.84522
45.12,4.5,5.67616
31.25,6.5,8.6325
43.94,2,2.70822
31.56,3,2.36288
39.85,3,3.1753
21.38,7,4.91963
22.58,2,0.38184
29.82,5,9.79106
42.59,7,9.81188
27.42,5,8.87186
20.19,4.5,4.47361
41.07,8,8.64729
47.19,6.5,12.08462
39.01,2,2.36298
45.87,6.5,11.95526
28.67,7,6.8194
34.44,7,8.18898
38.94,7,9.22578
38.06,6.5,10.77084
21.78,7,5.02387
30.96,7,7.38718
22.33,6.5,6.43755
26.12,8,5.10348
29.25,6.5,8.06375
41.68,3,3.37984
43.25,6,15.104
31.23,5,10.02851
30.57,6,10.68712
31.85,6,11.2196
32.09,3,2.41482
27.34,3,1.62214
30.36,7,7.24894
27.77,3,1.71717
23.02,3,0.66742
25.27,2,0.77996
30.33,8,6.44963
41.6,4.5,5.3488
24.8,3,1.0608
25.57,6.5,7.19895
22.59,7,5.23495
31.38,2,1.61524
42.32,2,2.60616
33.19,2,1.79262
33.89,6.5,9.46146
33.87,4.5,4.86898
24.57,5,7.78031
45.1,8,9.2397
24.39,2,0.64972
49.35,6.5,12.2963
27.58,5,8.93314
41.31,5,11.32039
35.42,6.5,9.94188
31.25,4.5,4.7275
23.23,2,0.47804
34.85,6.5,9.7629
28.14,6,9.88456
49.4,2,3.0522
47.46,8,9.58662
40.82,6.5,11.46036
22.89,7,5.31313
34.28,2,1.89944
29.1,8,6.0839
43.41,8,8.99127
26.29,5,8.43907
38.17,6.5,10.80538
28.16,6.5,7.8076
31.05,8,6.60155
25.64,5,8.19012
42.54,8,8.86338
46.9,6,15.6588
38.51,3,3.04398
26.83,6,9.48632
27.77,5,9.00591
41.2,8,8.6664
39.65,8,8.41615
41.31,6,14.80912
41.77,3,3.39001
24.25,3,0.93925
46.23,3,3.89399
38.95,6.5,11.0503
24.93,2,0.72964
34.24,7,8.1429
32.2,8,6.8442
25.07,8,4.75803
46.97,8,9.51459
47.66,8,9.61602
25.4,4.5,4.5726
41.48,6.5,11.52504
27.23,5,8.79909
21.06,6,7.73224
38.22,3,3.01556
20.42,7,4.66945
30.5,3,2.259
45.82,6.5,11.95036
30.35,4.5,4.6789
40.66,4.5,5.26138
39.6,7,9.37784
38,3,2.994
26.73,8,5.30417
31.72,4.5,4.75288
40.64,8,8.58408
37.18,8,7.89498
29.6,3,2.1216
45.23,3,3.78099
32.84,5,10.24908
25.76,6,9.16104
39.76,6,14.51016
20.1,2,0.0148
20.3,6.5,5.9605
26.41,8,5.19889
45.23,7,10.16036
22.29,3,0.50609
32.18,3,2.42364
20.86,6.5,6.0921
21.12,8,3.45848
39.22,2,2.38356
33.44,7,7.95858
25.1,3,1.1271
37.72,3,2.96656
42.86,7,9.84752
26.2,3,1.3702
36.95,4.5,5.0353
41,7,9.602
32.92,5,10.26004
36.04,5,10.68748
23.58,3,0.79118
38.04,8,8.07644
32.16,8,6.83576
47.29,3,4.01377
47.66,6,15.77432
25.02,5,7.95266
45.39,7,10.18148
31.52,6.5,8.71728
47.13,3,3.99569
28.35,4.5,4.62865
33.61,5,10.35457
43.59,7,9.94388
49.77,3,4.29401
22.6,5,7.0258
35.69,4.5,4.96726
21.65,6.5,6.27775
35.39,4.5,4.95106
30.13,5,9.87781
31.51,3,2.35798
22.51,3,0.55471
23.44,6,8.45576
33.82,3,2.58436
27.4,7,6.48844
40.35,5,11.25415
29.01,4.5,4.64119
25.45,8,4.88305
28.73,4.5,4.63587
38.79,8,8.23469
31.13,4.5,4.72102
39.47,2,2.40806
43.26,6,15.10552
21.32,2,0.19536
41.58,6.5,11.53484
21.4,5,6.5662
23.26,6.5,6.6561
41.54,2,2.55702
20.72,6,7.62888
49.21,3,4.23073
28.42,6.5,7.8687
36.06,6,12.97096
21.24,6.5,6.1814
27.43,3,1.64203
49.53,6.5,12.31394
36.5,6.5,10.281
24.44,7,5.71706
37.67,5,10.91079
38.81,7,9.19582
23.26,7,5.40956
28.3,6.5,7.8405
34.07,3,2.60886
47.57,8,9.60279
29.32,8,6.15628
33.41,3,2.54418
34.03,8,7.23033
46.05,3,3.87365
28.04,5,9.10932
37.35,6.5,10.5479
49.01,6,15.97952
42.48,4.5,5.43064
49.28,6,16.02056
41.54,4.5,5.34322
21.27,2,0.18796
29.97,4.5,4.65943
36.81,8,7.81691
38.55,6.5,10.9247
43.36,4.5,5.51248
39.04,7,9.24882
47.24,6.5,12.08952
49.69,3,4.28497
25.36,3,1.18456
26.22,8,5.13638
27.47,8,5.54763
49.96,7,10.78472
44.13,2,2.72019
29.05,5,9.49615
20.47,4.5,4.47893
27.9,5,9.0557
37.18,5,10.84366
24.27,7,5.67276
39.23,6,14.28968
45.69,2,2.81847
24.33,3,0.95693
41.42,2,2.54946
25.48,3,1.21108
28.9,7,6.87934
42.69,3,3.49397
49.59,5,11.89171
21.27,4.5,4.49413
46.14,2,2.84682
26.68,7,6.30081
38.75,4.5,5.1325
27.94,7,6.62916
35.84,5,10.66008
48.19,3,4.11547
44.19,7,10.02308
38.42,4.5,5.11468
35.35,5,10.59295
49.35,7,10.7042
20.17,4.5,4.47323
33.02,8,7.01722
29.85,3,2.17685
28.35,3,1.84535
35.26,6,12.63816
34.52,7,8.20741
39.42,5,11.15054
39.47,5,11.15739
22.86,7,5.30532
47.47,6.5,12.11206
39.23,7,9.29259
37.14,3,2.90972
28.92,6,10.12168
24.74,5,7.84542
31.34,3,2.34132
49.48,6,16.05096
30.11,3,2.22078
29.46,6.5,8.1131
37.18,7,8.82027
48.38,3,4.13694
44.97,5,11.57293
42.81,7,9.84092
32.45,8,6.89695
24.5,7,5.7327
27.65,2,1.1322
25.08,6,8.95432
46.94,6,15.66488
34.75,3,2.6755
38.98,3,3.09004
49.06,5,11.85514
27.45,3,1.64645
42.43,7,9.79076
21.16,6.5,6.1626
42.85,2,2.63955
34.92,6,12.49672
29.73,7,7.09564
26.8,8,5.3272
45.91,8,9.35877
33.25,6,11.802
23.35,2,0.4958
37.56,8,7.97516
33.42,2,1.81516
41.36,2,2.54568
45.76,2,2.82288
32.97,3,2.50106
33.84,7,8.05074
21.21,2,0.17908
42.03,6.5,11.57894
27.79,6,9.77816
35.25,6.5,9.8885
25.19,7,5.91251
23.76,2,0.55648
22.06,6,8.03624
33.42,5,10.32854
29.68,2,1.43264
29.77,2,1.44596
30.73,4.5,4.69942
46.28,3,3.89964
32.08,4.5,4.77232
49.62,4.5,6.09466
43.5,3,3.5855
23.41,4.5,4.53479
31.2,6.5,8.6168
32.43,6.5,9.00302
49.13,8,9.83211
38.73,4.5,5.13142
27.3,8,5.4917
23.1,8,4.1099
38.44,5,11.01628
32.15,6,11.3444
49.02,6,15.98104
38.91,3,3.08318
22.23,2,0.33004
46.88,6.5,12.05424
44.45,6,15.2864
38.93,2,2.35514
36.9,7,8.75576
44.99,7,10.12868
43.98,7,9.99536
38.15,6.5,10.7991
28.63,2,1.27724
47.75,6.5,12.1395
45.52,7,10.19864
32.19,6.5,8.92766
33.7,6.5,9.4018
32.64,4.5,4.80256
47.46,2,2.92998
26.47,5,8.50801
24.92,2,0.72816
47.89,5,11.77441
47.02,6.5,12.06796
33.85,7,8.05304
49.61,6,16.07072
38.35,6,13.9236
48.09,2,2.96967
23.51,2,0.51948
42.88,2,2.64144
44.12,8,9.09564
39.64,3,3.15472
48.68,4.5,6.00724
28.28,7,6.71777
47.91,7,10.51412
41.04,5,11.30176
33.05,5,10.27785
21.85,5,6.73855
30.12,7,7.19365
47.39,8,9.57633
32.66,6.5,9.07524
30.44,8,6.47284
31.99,5,10.13263
43.61,2,2.68743
24.05,3,0.89505
36.5,7,8.6636
21.82,6,7.96328
47.25,2,2.91675
35.3,7,8.38712
49.14,6.5,12.27572
46.35,7,10.3082
22.22,6.5,6.4117
26.74,6.5,7.4739
43.29,2,2.66727
33.2,2,1.7936
38.61,6,14.03176
29.99,6.5,8.23765
24.09,5,7.59647
34.55,6,12.3428
20.26,6.5,5.9511
23.45,7,5.45907
39.98,7,9.46539
24.06,6.5,6.8441
20.4,6.5,5.984
39.96,3,3.18608
49.27,2,3.04401
42.97,8,8.92659
29.36,6,10.25544
41.62,6.5,11.53876
33.53,7,7.97931
31.29,2,1.60642
38.62,6,14.03592
27.46,7,6.50408
33.48,4.5,4.84792
39.7,3,3.1606
40.86,7,9.58352
20.71,2,0.10508
33.77,6,12.01832
31.36,6,11.01576
38.08,4.5,5.09632
37.96,6,13.76136
47.37,5,11.73853
23.26,4.5,4.53194
48.23,3,4.11999
41.66,5,11.34454
26.96,7,6.37378
26.44,6.5,7.4034
24.76,3,1.05196
41.4,6,14.8228
36,8,7.646
43.08,6,15.07816
30.03,5,9.86411
47.9,7,10.5128
46.38,5,11.67022
47.6,5,11.7544
36.71,6.5,10.34694
29.66,7,7.0774
44.21,4.5,5.59153
34.05,6,12.1348
28.57,2,1.26836
46.22,5,11.65918
47.53,5,11.74957
39.89,5,11.21493
49.19,5,11.86411
20.28,7,4.63297
26.41,3,1.41661
23.88,6,8.58952
49.05,3,4.21265
42.59,6,15.00368
49.76,2,3.07488
22.64,6,8.21256
42.65,8,8.87955
27.74,8,5.63646
24.17,3,0.92157
47.04,5,11.71576
37.8,6.5,10.6892
20.63,5,6.27129
22.21,4.5,4.51199
45.62,7,10.21184
46.05,6,15.5296
23.13,5,7.22879
26.39,4.5,4.59141
42.33,4.5,5.41669
30.06,2,1.48588
47.27,6.5,12.09246
24.3,3,0.9503
20.75,6,7.638
46.89,2,2.89407
28.08,6,9.86632
23.53,7,5.47992
33.92,2,1.86416
20.91,4.5,4.48729
48.26,8,9.70422
43.54,7,9.93728
47.25,7,10.427
24.71,4.5,4.55949
32.9,3,2.4942
49.82,2,3.07866
30.24,6.5,8.31536
21.52,4.5,4.49888
40.33,6,14.66016
49.97,3,4.31661
39.67,6,14.47272
38.6,5,11.0382
39.69,2,2.42962
30.36,2,1.51528
23.78,8,4.33362
20.54,3,0.11934
28.82,3,1.94922
25.93,4.5,4.58267
38.49,2,2.31202
43.24,3,3.55612
42.31,2,2.60553
24.39,8,4.53431
38.29,6.5,10.84306
23.52,3,0.77792
31.65,6.5,8.7581
43.62,3,3.59906
24.68,5,7.82244
32.73,5,10.23401
35.13,3,2.71274
27.14,8,5.43906
38.37,3,3.03026
32.66,7,7.77886
48.5,6,15.902
44.29,5,11.52601
29.06,8,6.07074
24.17,8,4.46193
32.49,7,7.7397
33.56,6.5,9.35784
39.99,3,3.18902
48.79,6,15.94608
31.65,7,7.54616
38.96,6,14.17736
40.07,8,8.50029
29.7,5,9.7451
48.91,2,3.02133
21.68,4.5,4.50192
28.99,6,10.14296
31.62,6.5,8.74868
39.79,8,8.44569
21.19,6.5,6.16965
33.44,6.5,9.32016
41,5,11.299
48.38,6,15.88376
28.45,3,1.86745
34.51,2,1.92198
23.33,3,0.73593
42.83,6.5,11.65734
43.86,3,3.62618
36.11,7,8.57374
21.09,3,0.24089
25.47,4.5,4.57393
40.2,4.5,5.2186
24.01,7,5.60501
28.31,8,5.82399
49.48,8,9.88356
37.84,6,13.71144
31.32,8,6.65852
38.83,5,11.06971
39.69,5,11.18753
25.84,7,6.0819
26.74,7,6.31644
30.89,7,7.37106
27.47,3,1.65087
23.75,4.5,4.54125
21.68,7,4.99781
47.99,5,11.78131
40.7,2,2.5041
45.22,6.5,11.89156
26.04,6.5,7.3094
20.96,8,3.40584
30.13,6.5,8.28082
47.14,6.5,12.07972
45.07,6.5,11.87686
44.95,8,9.21765
21.31,8,3.52099
42.63,7,9.81716
41.1,7,9.6152
46.69,6.5,12.03562
44.85,6.5,11.8553
45.62,8,9.31614
26.27,7,6.19396
29.62,6,10.33448
32.07,5,10.14359
48.68,8,9.76596
29.98,3,2.20558
25.99,5,8.32417
22.34,7,5.1698
36.93,3,2.88914
43.26,7,9.90032
31.82,3,2.38836
29.45,6,10.2828
27.79,6.5,7.72065
34.84,4.5,4.92136
31.06,6,10.89096
48.34,2,2.98542
45.65,6,15.4688
42.76,6,15.02952
42.45,7,9.7934
25.73,4.5,4.57887
36.21,8,7.69031
34.41,4.5,4.89814
28.1,6.5,7.7935
21.41,5,6.57003
32.69,7,7.78578
29.33,5,9.60339
33.12,6.5,9.21968
38.36,2,2.29928
31.75,6,11.178
36.19,7,8.59218
49.86,5,11.91034
34.1,6,12.1556
44.07,4.5,5.57851
27.97,8,5.71213
48.56,4.5,5.99608
47.19,7,10.41908
41.49,4.5,5.33857
30.49,3,2.25802
22.2,4.5,4.5118
24.05,5,7.58115
25.63,8,4.94227
35.67,2,2.03566
30.75,7,7.3388
21.97,3,0.43537
20.17,5,6.09511
35.88,2,2.05624
47.14,3,3.99682
22.27,2,0.33596
42.13,4.5,5.39809
45.96,4.5,5.75428
43.17,6.5,11.69066
37.6,5,10.9012
34.99,6.5,9.80686
22.53,8,3.92237
22.26,4.5,4.51294
49.31,2,3.04653
20.81,2,0.11988
47.68,3,4.05784
44.11,5,11.51359
30.32,8,6.44752
21.92,8,3.72168
32.89,3,2.49322
30.51,4.5,4.68754
48,4.5,5.944
37.11,8,7.88021
21.8,3,0.3978
33.67,6,11.97672
41.52,5,11.33488
30.65,3,2.2737
46.79,6.5,12.04542
48.29,6,15.87008
44.64,4.5,5.63152
22.69,5,7.06027
20.92,8,3.39268
48.61,3,4.16293
33.66,7,8.00926
25.15,8,4.78435
32.9,8,6.9919
38.66,3,3.05868
49.01,3,4.20813
25.48,6.5,7.1778
21.69,3,0.37349
48.53,4.5,5.99329
32.6,6,11.5316
27.91,6.5,7.74885
22.26,6.5,6.4211
20.16,6.5,5.9276
30.92,6.5,8.52888
40.96,8,8.63112
44.6,5,11.5474
29.01,3,1.99121
30.57,5,9.93809
43.37,3,3.57081
36.55,6,13.1748
43.27,7,9.90164
22.53,5,6.99899
20.27,3,0.05967
34.04,3,2.60592
25.5,6.5,7.1825
29.63,8,6.25827
34.22,6,12.20552
40.8,6.5,11.4584
25.29,7,5.93857
30.27,3,2.23646
22.31,3,0.51051
39.09,7,9.26034
41.79,5,11.35351
48.16,6,15.85032
31.32,4.5,4.73128
21.17,7,4.8649
44.72,4.5,5.63896
44.17,6,15.24384
27.07,6.5,7.55145
26.17,5,8.39311
25.18,4.5,4.56842
31.35,6.5,8.6639
44.02,2,2.71326
38.21,5,10.98477
46.39,2,2.86257
31.63,7,7.54155
44.27,8,9.11769
23.61,7,5.50077
21.17,6,7.76568
29.57,3,2.11497
35.4,3,2.7392
46.34,3,3.90642
30.63,8,6.51293
44.61,6,15.31072
44.15,6,15.2408
45.1,6,15.3852
28.33,3,1.84093
35.62,5,10.62994
21.9,4.5,4.5061
33.66,2,1.83868
43.07,3,3.53691
48.02,4.5,5.94586
47.19,6,15.70288
33.45,5,10.33265
30.83,7,7.35723
42.09,2,2.59167
45.07,3,3.76291
48.95,8,9.80565
24.61,6,8.81144
41.98,2,2.58474
21.19,6,7.77176
44.94,5,11.57086
20.95,6.5,6.11325
46,5,11.644
31.71,5,10.09427
24.54,3,1.00334
42.5,6.5,11.625
34.51,8,7.33161
29.02,8,6.05758
25.53,6,9.09112
39.51,2,2.41198
48.67,8,9.76449
26.15,6,9.2796
38.74,8,8.22414
42.07,3,3.42391
26.75,5,8.61525
42.66,4.5,5.44738
46.87,5,11.70403
31,4.5,4.714
33.28,3,2.53144
20.44,5,6.19852
35.43,8,7.52573
44.2,2,2.7246
42.96,7,9.86072
29.59,5,9.70297
27.72,4.5,4.61668
30.92,5,9.98604
49.76,7,10.75832
48.78,6.5,12.24044
29.61,4.5,4.65259
33.01,3,2.50498
41.82,6.5,11.55836
35.23,6,12.62568
44.84,6.5,11.85432
47.55,6,15.7576
42.32,6.5,11.60736
32.12,3,2.41776
46.92,4.5,5.84356
35.28,2,1.99744
25,5,7.945
46.09,6.5,11.97682
22.36,5,6.93388
45.04,7,10.13528
24.65,6.5,6.98275
47.72,3,4.06236
47.61,2,2.93943
44.87,6.5,11.85726
33.17,6.5,9.23538
46.09,6,15.53568
39.98,8,8.48578
27.31,2,1.08188
26.15,6.5,7.33525
44.85,2,2.76555
43.07,6.5,11.68086
33.65,8,7.15015
44.14,6.5,11.78572
24.03,6,8.63512
31.25,6,10.97
40.79,5,11.28451
21.59,5,6.63897
45.24,3,3.78212
45.12,2,2.78256
21.89,5,6.75387
44.73,8,9.18531
34.12,3,2.61376
47.04,6,15.68008
25.61,4.5,4.57659
40.7,6.5,11.4486
45.51,6.5,11.91998
23.96,8,4.39284
22.38,4.5,4.51522
45.65,7,10.2158
23.48,6,8.46792
49.5,5,11.8855
49.16,6.5,12.27768
41.87,6.5,11.56326
47.41,7,10.44812
48.21,6,15.85792
38.81,8,8.23891
28.77,6.5,7.95095
48.39,2,2.98857
42.4,2,2.6112
36.79,6,13.27464
49.18,5,11.86342
41.6,3,3.3708
39.53,3,3.14394
26.5,7,6.2539
46.05,7,10.2686
31.9,3,2.3962
32.65,5,10.22305
35.02,4.5,4.93108
23.31,2,0.48988
27.63,8,5.60027
22.41,3,0.53261
30.77,6.5,8.48178
36.6,3,2.8568
34.8,5,10.5176
27.4,2,1.0952
25.03,2,0.74444
39.22,6.5,11.13508
28.2,5,9.1706
33.04,6.5,9.19456
45.12,5,11.58328
27.3,5,8.8259
23.95,6.5,6.81825
49.18,2,3.03834
25.35,6,9.0364
36.35,3,2.8323
32.39,4.5,4.78906
22.11,4.5,4.51009
45.54,5,11.61226
26.77,7,6.32426
36.25,3,2.8225
21.95,6,8.0028
40.88,6,14.74376
46.85,6,15.6512
22.38,8,3.87302
20.88,3,0.19448
24.6,4.5,4.5574
49.26,2,3.04338
49.63,3,4.27819
43.14,6.5,11.68772
49.29,7,10.69628
40.1,6,14.6252
39.01,3,3.09298
21.71,5,6.68493
27.73,4.5,4.61687
43.2,5,11.4508
29.39,4.5,4.64841
37.57,3,2.95186
39.94,5,11.22178
43.32,5,11.45908
49.99,6,16.12848
32.49,8,6.90539
42.53,6.5,11.62794
29.62,2,1.42376
37.52,2,2.21696
29.09,6.5,8.02615
23.73,7,5.53204
23.31,6,8.41624
21.07,4.5,4.49033
39.82,2,2.44236
37.46,6,13.55336
40.85,8,8.61495
30.84,7,7.35954
28.16,6,9.89064
44.69,7,10.08908
43.37,5,11.46253
47.08,3,3.99004
25.24,3,1.15804
49.6,3,4.2748
40.93,3,3.29509
30.52,2,1.53096
22.4,4.5,4.5156
27.68,6,9.74472
36.6,4.5,5.0164
20.22,6,7.47688
34.47,7,8.19589
31.57,8,6.71127
20.02,2,0.00296
23.26,2,0.48248
36.36,8,7.72196
47.59,4.5,5.90587
20.96,4.5,4.48824
20.62,6.5,6.0357
21.06,3,0.23426
39.88,7,9.44235
48.12,8,9.68364
46.72,6.5,12.03856
23.77,8,4.33033
33.7,7,8.01848
48.08,6.5,12.17184
49.26,5,11.86894
44.78,2,2.76114
43.36,3,3.56968
47.57,5,11.75233
34.33,7,8.16363
28,5,9.094
